new_time,dla_stromverbrauch_kwh,dla_volume_out_m3_per_m,dla_master_ae1_pressure_bar,dla_volume_out_m3,ofen_zuschlaege_kg,ofen_metall_kg,ofen_g_koks_kg,ofen_f_koks_kg,ofen_abwaerme_nestle_5893_mw,ofen_abwaerme_energievernichtung_6004/05_mw,ofen_abwaerme_heizkessel_6300_mw,ofen_abwaerme_energievernichtung_6506-9_mw,pl2_stromverbrauch_kwh,pl2_kasten_anzahl,pl2_gießgewicht_kg,pl2_volume_m3_542000
2023-01-01 08:45:00,0.02344995272186951,,,,,,,,0.0,0.07333333333333332,0.0,0.061063029916219334,0.008828743361510901,0.0,0.0,0.06602820033355232
2023-01-01 09:00:00,0.02284479265162772,,,,,,,,0.0,0.07316666666666667,0.030592044459822297,0.03949443399796945,0.007114235344937338,0.0,0.0,0.07277505432859958
2023-01-01 09:15:00,0.02556801296771579,,,,,,,,0.0,0.10175000000000002,0.0,0.04585418456418175,0.008725829639456801,0.0,0.0,0.06671046646788295
2023-01-01 09:30:00,0.022542212616506824,,,,,,,,0.0,0.12491666666666668,0.0,0.055911586776164424,0.007249507793323574,0.0,0.0,0.07269924698034062
2023-01-01 09:45:00,0.02587059300283669,,,,,,,,0.0,0.07492303433001107,0.0,0.05702137574783364,0.008607132930617092,0.0,0.0,0.07201698084601
2023-01-01 10:00:00,0.02375253275699041,,,,,,,,0.0,0.09807696566998893,0.03045903557086655,0.045391709913928865,0.007338007828815476,0.0,0.0,0.0667862738161419
2023-01-01 10:15:00,0.0246602728623531,,,,,,,,0.0,0.12683333333333333,0.0,0.05014132779036028,0.008522740795795418,0.0,0.0,0.07186536614949209
2023-01-01 10:30:00,0.02360124273942996,,,,,,,,0.0,0.125,0.027266822235928568,0.04788624089104093,0.0074425791248242295,0.0,0.0,0.06754434729873147
2023-01-01 10:45:00,0.025416722950155343,,,,,,,,0.0,0.11866666666666667,0.0,0.04971028553920833,0.008379612888232782,0.0,0.0,0.06974276039824126
2023-01-01 11:00:00,0.02360124273942996,,,,,,,,0.0,0.07901439645625692,0.0,0.05184181584153797,0.007567041308288818,0.0,0.0,0.06216202557234547
2023-01-01 11:15:00,0.024357692827232203,,,,,,,,0.0,0.20215227021040974,0.0,0.04232439525201774,0.008277708124238035,0.0,0.0,0.07044301471690452
2023-01-01 11:30:00,0.024357692827232203,,,,,,,,0.0,0.14766666666666667,0.008113542226300697,0.046204124788984544,0.007645884173784046,0.0,0.0,0.06911831342783697
2023-01-01 11:45:00,0.025114142915034447,,,,,,,,0.0,0.1,0.0,0.045660440834569896,0.009482404047106622,0.0,0.0,0.07186536614949209
2023-01-01 12:00:00,0.024055112792111307,,,,,,,,0.0,0.17301851851851852,0.030858062237733797,0.038541318311769546,0.01116541815854178,0.0,0.0,0.027938047186498963
2023-01-01 12:15:00,0.023147372686748616,,,,,,,,0.0,0.2742314814814815,0.0,0.05403289004233994,0.011539453324830843,0.0,0.0,0.0014118285242227027
2023-01-01 12:30:00,0.026021883020397138,,,,,,,,0.0,0.12741666666666668,0.0,0.04869801209922082,0.01227534409226391,0.0,0.0,0.0366025172745717
2023-01-01 12:45:00,0.022542212616506824,,,,,,,,0.0015427225408335028,0.07983333333333333,0.03165611557146829,0.02224298167094205,0.011352435741686312,0.0,0.0,0.06906049426391064
2023-01-01 13:00:00,0.02375253275699041,,,,,,,,0.02217013677922602,-0.025,0.055065680027680135,0.0527163171269457,0.011352507810119122,0.0,0.0,0.06981856774650022
2023-01-01 13:15:00,0.022996082669188168,,,,,,,,0.0044661460832433894,-0.025,0.03045903557086655,0.057306752912112596,0.011087728387971528,0.0,0.0,0.07201698084601
2023-01-01 13:30:00,0.024357692827232203,,,,,,,,0.0017929971855987943,-0.13451612903225807,0.030858062237733797,0.05133071947976931,0.010533305934356545,0.0,0.0,0.06974276039824126
2023-01-01 13:45:00,0.02375253275699041,,,,,,,,0.0016673283866491786,-0.015483870967741925,0.0,0.050797096295526874,0.010184638856416954,0.0,0.0,0.06974276039824126
2023-01-01 14:00:00,0.02390382277455086,,,,,,,,0.0012386601458752725,0.11996951219512195,0.0,0.05181395634732885,0.010625409391488998,0.0,0.0,0.06966695304998231
2023-01-01 14:15:00,0.02284479265162772,,,,,,,,0.00043854601111167435,0.007899340263894425,0.0,0.03916321424475141,0.01015314495127855,0.0,0.0,0.06845403547783897
2023-01-01 14:30:00,0.02360124273942996,,,,,,,,0.00046871854872842497,-0.08213714514194323,0.0,0.04609968672857549,0.010837506789251754,0.0,0.0,0.06405348104857718
2023-01-01 14:45:00,0.02284479265162772,,,,,,,,0.00041503563653448524,-0.0178150406504065,0.0,0.051615267372207896,0.010398321759701554,0.0,0.0,0.06982229597674247
2023-01-01 15:00:00,0.02360124273942996,,,,,,,,0.0007943963437126263,-0.075,0.0,0.04694906191989524,0.010865973820212097,0.0,0.0,0.06837822812958003
2023-01-01 15:15:00,0.023147372686748616,,,,,,,,0.00019464230716106882,-0.00291666666666665,0.0,0.030484599626329927,0.009869123257570419,0.0,0.0,0.07367480056039442
2023-01-01 15:30:00,0.024206402809671755,,,,,,,,3.5791521160608304e-05,0.025,0.0,0.06821581549589384,0.010996922162629671,0.0,0.0,0.06339002457303934
2023-01-01 15:45:00,0.021634472511144132,,,,,,,,0.0004607917282554783,-0.02191666666666665,0.03019301779295505,0.03219825540529987,0.009773560515663042,0.0,0.0,0.07347745009777863
2023-01-01 16:00:00,0.02269350263406727,,,,,,,,2.9211240014754814e-05,-0.13073039215686275,0.02926195557026481,0.042935085867433005,0.011046721449702073,0.0,0.0,0.06532066508313537
2023-01-01 16:15:00,0.02284479265162772,,,,,,,,0.00014387899769583828,-0.00051960784313725,0.030991071126689546,0.038909624778559665,0.009602974535199416,0.0,0.0,0.07050083388083084
2023-01-01 16:30:00,0.022239632581385924,,,,,,,,1.3642388947228165e-05,0.07816666666666665,0.0603860355859101,0.05071129480886957,0.011072305743349976,0.0,0.0,0.06671046646788295
2023-01-01 16:45:00,0.02193705254626503,,,,,,,,9.344489038148013e-06,0.12537878787878787,0.030592044459822297,0.04344925006567353,0.009825882197883823,0.0,0.0,0.07037448830039923
2023-01-01 17:00:00,0.0246602728623531,,,,,,,,4.290836803231225e-05,0.12795454545454546,0.0,0.04506009469002915,0.011379173130259192,0.0,0.0,0.07132208015363621
2023-01-01 17:15:00,0.02284479265162772,,,,,,,,0.0001862645466747829,0.2774178403755869,0.03125708890460104,0.03701416945898223,0.009701059672255182,0.0,0.0,0.07069035225147824
2023-01-01 17:30:00,0.02450898284479265,,,,,,,,0.0016300544490633732,0.2352062730995905,0.009975666671681184,0.02279617834152955,0.01165151973785194,0.0,0.0,0.06658412088745135
2023-01-01 17:45:00,0.02178576252870458,,,,,,,,0.0017619104637347145,0.4665425531914892,0.030858062237733797,0.03496638132472779,0.009280612435235836,0.0,0.0,0.07125890736342042
2023-01-01 18:00:00,0.022996082669188168,,,,,,,,0.0004950460258463764,0.214,0.0,0.0356353292441892,0.011433945139195547,0.0,0.0,0.06504655941711429
2023-01-01 18:15:00,0.022239632581385924,,,,,,,,0.0004083605277623322,0.19991666666666666,0.030991071126689546,0.03870594207513052,0.009159681604978988,0.0,0.0,0.07284203609227378
2023-01-01 18:30:00,0.024357692827232203,,,,,,,,0.0004171828514752192,0.13612301587301587,0.008911595560035191,0.045444776671910415,0.011537939887741811,0.0,0.0,0.06527509782461907
2023-01-01 18:45:00,0.022088342563825476,,,,,,,,0.00044475867598403927,0.11746031746031745,0.0,0.031671986215802334,0.009136043159016982,0.0,0.0,0.07275136453226866
2023-01-01 19:00:00,0.02450898284479265,,,,,,,,0.00053859496750541,0.2059322033898305,0.0,0.057743191782720305,0.010178296834329586,0.0,0.0,0.03995324995686823
2023-01-01 19:15:00,0.021634472511144132,,,,,,,,0.0003962487677237157,0.0903177966101695,0.0,0.049840899003488766,0.006651483937857941,0.0,0.0,0.05454388977356861
2023-01-01 19:30:00,0.024962852897474,,,,,,,,0.0005884875452000651,0.057840909090909075,0.030858062237733797,0.030559694095171726,0.009223173894285475,0.0,0.0,0.06270045212280012
2023-01-01 19:45:00,0.02450898284479265,,,,,,,,0.0003619963746682929,0.11324242424242423,0.0,0.059887838901337885,0.006754397659912041,0.0,0.0,0.06721584878960933
2023-01-01 20:00:00,0.021634472511144132,,,,,,,,0.00025549372787371733,0.08566666666666667,0.0,0.04196128729942268,0.01110668238580082,0.0,0.0,0.07346995502097338
2023-01-01 20:15:00,0.02390382277455086,,,,,,,,0.00018295563080510048,0.122,0.06799306921487426,0.04589173179860265,0.02247850453591329,0.0,0.0,0.08844190630211754
2023-01-01 20:30:00,0.027232203160880725,,,,,,,,5.350302680572275e-05,0.23400000000000004,0.09787965602406136,0.05648305568405054,0.022360816785132936,0.0,0.0,0.07839743265780562
2023-01-01 20:45:00,0.030409293529650144,,,,,,,,0.0,0.116,0.08115379355787078,0.024168403852045876,0.02003898808526112,0.0,0.0,0.07201698084601
2023-01-01 21:00:00,0.02753478319600162,,,,,,,,0.0,0.05,0.22345973725890428,0.06451505824836119,0.021958891135346017,0.0,0.0,0.078902814979532
2023-01-01 21:15:00,0.029198973389166556,,,,,,,,0.0,0.025,0.12068806331902593,0.04429682710341135,0.02003077228392067,0.0,0.0,0.07650224895133169
2023-01-01 21:30:00,0.028896393354045657,,,,,,,,0.0,0.0,0.2167247653724593,0.08091266853568901,0.022962227856940687,0.0,0.0,0.07814474149694242
2023-01-01 21:45:00,0.028291233283803865,,,,,,,,5.5621958560404833e-05,0.0,0.04435138097009795,0.05364460451380727,0.020519107984647966,0.0,0.0,0.07043766109061506
2023-01-01 22:00:00,0.029955423476968796,,,,,,,,0.00012077911001687907,0.04166666666666665,0.04112590510215444,0.041689445322215336,0.02244160549831406,0.0,0.0,0.0826300096022641
2023-01-01 22:15:00,0.028291233283803865,,,,,,,,0.0002202775692216492,0.5083333333333333,0.03918105524319471,0.052216550489481296,0.03513184755827087,0.0,0.0,0.07732349522413705
2023-01-01 22:30:00,0.026778333108199378,,,,0.05695436384945419,0.0,0.0,0.0922905637588358,0.00021039530991748536,-0.025,0.040668614426573366,0.05797730151322025,0.026612349841951943,0.0,0.0,0.07648961439328852
2023-01-01 22:45:00,0.029047683371606105,,,,0.07839864183733673,0.0,0.0,0.12703951662457552,0.00014620629107306416,0.0,0.0,0.05849377231107724,0.022191311831161478,0.0,0.0,0.07504927477636832
2023-01-01 23:00:00,0.02768607321356207,,,,0.04078715507569456,0.005807687531548581,0.002444080058865915,0.059049689205861795,0.00040555786213609463,-0.012053571428571426,0.0,0.039302598815489295,0.02336026181135581,0.0,0.0,0.08192247435184716
2023-01-01 23:15:00,0.0296528434418479,,,,0.05706550097872722,0.07625122240385249,0.032089207817920094,,0.0002279636738639941,0.0557171658986175,0.0,0.05418117835555102,0.02157577534652277,0.0,0.0,0.08111386263708495
2023-01-01 23:30:00,0.029198973389166556,,,,,,,,0.0001262890312574874,0.10633640552995392,0.029128946681309057,0.039407985383861754,0.022633163392725683,0.0,0.0,0.08030525092232273
2023-01-01 23:45:00,0.028139943266243417,,,,,,,,0.0001301407697089012,0.120265780730897,0.0,0.06832449041492206,0.02196263869385219,0.0,0.0,0.0795977156719058
2023-01-02 00:00:00,0.028291233283803865,,,,,,,,0.10791080630993363,-4.720265780730897,0.16040872008063345,0.1387109601819288,0.023042512091092135,0.0,0.0,0.07985040683276896
2023-01-02 00:15:00,0.028139943266243417,,,,,,,,0.12329480872706787,-3.825,0.152162168965377,0.06916200580330056,0.016364506969959745,0.0,0.0,0.08313539192399051
2023-01-02 00:30:00,0.026778333108199378,,,,,,,,0.10059314083221878,-3.325,0.27546140902735644,0.0500129162486408,0.016888804818659734,0.0,0.0,0.07434173952595137
2023-01-02 00:45:00,0.026929623125759826,,,,,,,,0.17448923241673867,-3.3,0.2826438890309669,0.1455330806154142,0.024309258934610986,0.0,0.0,0.08490423005003284
2023-01-02 01:00:00,0.02768607321356207,,,,,,,,0.16976644443144775,-3.65,0.15575340896718223,0.1277356914999069,0.028948880502117202,0.0,0.0,0.0758073482589579
2023-01-02 01:15:00,0.02753478319600162,,,,0.1393287421919775,0.21350071145014743,0.0,0.1399697883124293,0.08336096107458242,-4.325,0.3249407157188951,0.11151528623007743,0.023569260266507696,0.0,0.0,0.08116440086925758
2023-01-02 01:30:00,0.025416722950155343,,,,0.07306967858665186,0.10693408788904789,,0.07457253048568975,0.08528933395088423,-3.775,0.2846390223653031,0.1504893155589732,0.02398199618121626,0.0,0.0,0.07949663920756052
2023-01-02 01:45:00,0.026929623125759826,,,,0.4899173075410459,0.8670025180044058,0.0,0.5185648313021156,0.03005267914216168,-4.2,0.2238539601125258,0.24172909520176386,0.028818724912460545,0.0,0.0,0.07964825390407843
2023-01-02 02:00:00,0.026021883020397138,,,,0.48844948779243547,0.9510641016116265,0.0,0.5301645800142645,0.06239735240615142,-0.625,0.3640453290718854,0.05947481932270798,0.025248743024735114,0.0,0.0,0.0758073482589579
2023-01-02 02:15:00,0.027988653248682965,,,,0.41390131058793217,0.7476810197316117,0.0,0.4269039134970129,0.05801959695631307,-0.75,0.2165384712199596,0.043704980865929347,0.025702197603981895,0.0,0.0,0.1297821802193359
2023-01-02 02:30:00,0.028896393354045657,,,,0.4048864131547552,0.7092476617853501,0.0,0.422679273832113,0.13725587660014535,-1.625,0.3714938268534073,0.07975032590999478,0.03853066691807019,0.125,0.0,0.1492393996058018
2023-01-02 02:45:00,0.027080913143320277,,,,0.09715215710217219,0.15483206016298953,,0.10024404906616231,0.10875860990793787,-2.85,0.3729569246319206,0.16716028764185348,0.04082085757593797,0.20833333333333334,0.0,0.15772982261080504
2023-01-02 03:00:00,0.029198973389166556,,,,,,,,0.13149310173449213,-3.95,0.24353927567797662,0.24217966201481467,0.03576338323499362,0.0,0.0,0.11234649011977561
2023-01-02 03:15:00,0.026778333108199378,,,,,,,,0.08954253478686096,-4.375,0.16094075563645643,0.18202899247253046,0.03499304375667689,0.0,0.0,0.11507555465709807
2023-01-02 03:30:00,0.024357692827232203,,,,,,,,0.08734450477878392,-4.324999999999999,0.1597436756358547,0.10700961809956927,0.03348832694801613,0.0,0.0,0.084045080103098
2023-01-02 03:45:00,0.028442523301364313,,,,,,,,0.04517165579658881,-4.025,0.2771905245837812,0.11849907183236512,0.03484580794844403,0.0,0.0,0.10244099661393843
2023-01-02 04:00:00,0.026929623125759826,,,,0.06140420403369397,0.11371461584656803,0.0,0.06255811534554764,0.09194606139528388,-4.199999999999999,0.24646547123500315,0.11624623776711104,0.03489885031499292,0.0,0.0,0.09475918532369737
2023-01-02 04:15:00,0.029047683371606105,,,,0.07972194531857803,0.14554675089645722,0.0,0.08388285309015718,0.11710334659222041,-4.275,0.24114511567677316,0.07209069008813088,0.03481244026405254,0.0,0.0,0.11007226967200688
2023-01-02 04:30:00,0.029501553424287452,,,,0.07416380057790886,0.15072423005009905,0.0,0.07844072686752987,0.06136206232486183,-3.475,0.24952467568098538,0.06420577085974156,0.03616588543224302,0.041666666666666664,0.0,0.21049173699903972
2023-01-02 04:45:00,0.034040253951100906,,,,0.06485355616341426,0.15039104646736318,,0.06763928173977506,0.084163925151561,-3.65,0.4273575602148219,0.07321710712075792,0.03901965123469278,0.08333333333333333,0.0,0.1428715823520493
2023-01-02 05:00:00,0.027988653248682965,,,,0.28716811771968187,0.4902880021523901,0.0,0.3034963551212082,0.16104425967261443,-3.825,0.24074608900990593,0.11444397051490778,0.035917033133746654,0.041666666666666664,0.0,0.20821751655127105
2023-01-02 05:15:00,0.024206402809671755,,,,0.1479359283885373,0.2534072614307927,0.0,0.15613613405162066,0.19652663934245307,-3.375,0.15389128452180173,0.0727665403077071,0.040405238923916974,0.16666666666666666,0.09146416173167245,0.14058410597453036
2023-01-02 05:30:00,0.02753478319600162,,,,0.21733258952746834,0.4133657727649378,0.0,0.22515516409454442,0.193348390697819,-3.223333333333333,0.377355085226724,0.04601789050625687,0.037550031752810985,0.041666666666666664,0.022314682458648153,0.17866590666002763
2023-01-02 05:45:00,0.022088342563825476,,,,0.3255093490931513,0.5826229390904644,0.0,0.34433405094711556,0.07700722980123585,-3.151666666666667,0.3693568173708515,0.07090419748043038,0.04486714117747993,0.375,0.15370635082703696,0.39485520796482537
2023-01-02 06:00:00,0.03736863433743077,,,,0.09167585641361962,0.1177044423782077,,0.10055875408973118,0.10512434403002763,-1.35,0.13660012895755436,0.08560769447965541,0.029313258498409593,0.08333333333333333,0.051919542577088015,0.14627027846565926
2023-01-02 06:15:00,0.03207348372281508,,,,0.37956376005162024,0.7098845477031587,0.0,0.3928431492764941,0.11929881005023861,-2.225,0.3830656001925575,0.06803558877067352,0.03917560732329577,0.16666666666666666,0.10326730651419236,0.17742709860009095
2023-01-02 06:30:00,0.03192219370525463,,,,0.39426186189395257,0.7451818465586355,0.0,0.41983763495358073,0.21844069188914766,-2.75,0.16187181785914667,0.06826087217719892,0.04650972489810811,0.20833333333333334,0.1294772309577292,0.28647596907060185
2023-01-02 06:45:00,0.03842766446035391,,,,0.3276417851940103,0.568397448481322,0.0,0.3422972174453858,0.41850379804254983,-3.075,0.1600096934137662,0.04776008218338671,0.039449467367977546,0.041666666666666664,0.02580661629569124,0.14392025066963157
2023-01-02 07:00:00,0.033888963933540454,,,,0.2610773582189304,0.49115113725313997,0.0,0.2813720863387679,0.27939512356109086,-3.425,0.4143226890971585,0.09056392942321441,0.032650963827185187,0.0,0.0,0.10537221407995148
2023-01-02 07:15:00,0.034947994056463594,,,,0.3082945431286734,0.5120201842163085,0.0,0.31820512129101536,0.46707700189551504,-3.8500000000000005,0.15309323118806725,0.053842734159572754,0.030561483754696018,0.041666666666666664,0.02580661629569124,0.0970334057714661
2023-01-02 07:30:00,0.02859381331892476,,,,0.06881302740437503,0.12868988741955864,0.0,0.06933479019220122,0.15100643674977085,-2.975,0.2802497290297634,0.05677141844440307,0.03533644983902128,0.041666666666666664,0.026220134776393712,0.22454136554303328
2023-01-02 07:45:00,0.03161961367013373,,,,0.08210950196366777,0.14430024375401848,,0.0823447652662565,0.05880346677142772,-3.0,0.15535438230031498,0.07546994118601201,0.03957119095099532,0.125,0.07789973453134573,0.17973922272198917
2023-01-02 08:00:00,0.04084830474132109,,,,,,,,0.062317370308619446,-2.975,0.1586796045242087,0.061502369981436655,0.043094329798762265,0.625,0.37804778435777003,0.42630262293424975
2023-01-02 08:15:00,0.04417668512765095,,,,,,,,0.08330140830909896,-3.275,0.2398150267872157,0.08110202634914723,0.05322974663625365,0.25,0.15521237492342252,0.20358063374943144
2023-01-02 08:30:00,0.03373767391598001,,,,,,,,0.08714013034255534,-2.975,0.3305270890550366,0.06645860492499565,0.035162476642215536,0.0,0.0,0.12864506999545153
2023-01-02 08:45:00,0.028442523301364313,,,,0.16071175563377862,0.29768139525531473,0.0,0.15631349794661606,0.09184993450356721,-3.5249999999999995,0.27838760458438294,0.0651069044858432,0.030576834330884758,0.0,0.0,0.06705159953504826
2023-01-02 09:00:00,0.033888963933540454,,,,0.2112825306380682,0.38238585269719605,0.0,0.21203826438086482,0.10197273677434306,-3.575,0.2504557379036756,0.07344239052728332,0.03137297430814782,0.041666666666666664,0.02579640596283439,0.2059685652195886
2023-01-02 09:15:00,0.036309604214507636,,,,0.08168834157079569,0.13673535167905132,,0.0865910831841614,0.03854006917890672,-3.625,0.1594776578579432,0.06871143899024974,0.04000144021556129,0.4166666666666667,0.26049111701041455,0.3634204275534441
2023-01-02 09:30:00,0.033435093880859114,,,,0.035069922812883625,0.06077080790585211,0.0,0.03517088894925343,0.09294621884481435,-3.3749999999999996,0.155886417856138,0.07794805865779152,0.05020143036885132,0.3333333333333333,0.20831631611190524,0.2963309243442664
2023-01-02 09:45:00,0.03161961367013373,,,,0.3661246022922911,0.674601086884112,0.0,0.37942014937770246,0.1161896525332029,-3.825,0.16120677341436787,0.0824537267882997,0.04279221820773425,0.08333333333333333,0.05127118644067796,0.17420528629908524
2023-01-02 10:00:00,0.03449412400378225,,,,0.37764362541563207,0.6745958755276109,0.0,0.386802722749034,0.11782345579200659,-3.475,0.28862928903397567,0.08448127744702837,0.03471716579587641,0.0,0.0,0.1281902259058978
2023-01-02 10:15:00,0.03071187356477104,,,,0.19527515441637777,0.31331585928481265,0.0,0.20711313663427697,0.11620995431573844,-2.975,0.24127812456572892,0.0979982818385529,0.03320459352803925,0.0,0.0,0.13796937383130337
2023-01-02 10:30:00,0.032376063757935974,,,,0.07920184286850981,0.15376420797680437,,0.08036607622745608,0.129638140637757,-3.15,0.18427642626547067,0.0977729984320275,0.03051982820053126,0.0,0.0,0.13872744731389294
2023-01-02 10:45:00,0.040091854653518846,,,,,,,,0.12961216753497967,-3.35,0.427697471819931,0.0898880792036382,0.03482843945613658,0.20833333333333334,0.12942617929344497,0.31604083489159546
